OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-HI,USGS Hawaii Water Science Center,USGS-210041156363001,"HONOKOHAU STR 7.9, MAUI",Stream,,20020000,,,,,21.0081723,-156.6055065,24000,1,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210045156363301,"HONOKOHAU STR 8.0, MAUI",Stream,,20020000,,,,,21.0092833,-156.6063398,24000,1,seconds,Interpolated from MAP.,NAD83,80,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210047156362401,"Honokohau Taro Ditch Intake (Ho3-CI), Maui, HI",Stream: Ditch,,20020000,,,,,21.0129722,-156.6066944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,65,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210048156362201,"Honokohau Taro Pipe Inflow (HoPipe-CI), Maui, HI",Stream: Ditch,,20020000,,,,,21.0133611,-156.6060833,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,60,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210052156362201,"Honokohau Taro Ditch Outlet (Ho4-CO), Maui, HI",Stream: Ditch,,20020000,,,,,21.0144722,-156.6061944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,50,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210114156363701,"HONOKOHAU STR 9.0, MAUI",Stream,,20020000,,,,,21.0173383,-156.6074509,24000,1,seconds,Interpolated from MAP.,NAD83,20,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210128156364201,"HONOKOHAU STR 9.1, MAUI",Stream,,20020000,,,,,21.021227,-156.6088397,24000,1,seconds,Interpolated from MAP.,NAD83,5,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210129156372201,6-0137-01 HONOKOHAU,Well,,20020000,,,,,21.021505,-156.6199505,24000,1,seconds,Interpolated from MAP.,NAD83,100.,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,1970,140,ft,140,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210258156525001,"4-0353-04 Kamalo Makai, Molokai, HI",Well,,20050000,,,,,21.0493333,-156.8806389,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,5,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,,4,ft,4,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210308156524001,4-0352-04 D60,Well,,20050000,,,,,21.0490415,-156.8749635,24000,1,seconds,Interpolated from MAP.,NAD83,12.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,16,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210308156524601,4-0352-02 D59,Well,,20050000,,,,,21.0490415,-156.8766303,24000,1,seconds,Interpolated from MAP.,NAD83,15.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,16,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210309156524601,4-0352-07 D58A,Well,,20050000,,,,,21.0493192,-156.8766303,24000,1,seconds,Interpolated from MAP.,NAD83,14.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,16,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210309156524602,4-0352-08 D58B,Well,,20050000,,,,,21.0493192,-156.8766303,24000,1,seconds,Interpolated from MAP.,NAD83,15.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,17,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210312156524201,4-0352-03 D41-3,Well,,20050000,,,,,21.0501525,-156.875519,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,18,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210314156524301,4-0352-06 D41-4,Well,,20050000,,,,,21.050708,-156.8757969,24000,1,seconds,Interpolated from MAP.,NAD83,14.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,14,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210315156514001,4-0351.01,Well,,20050000,,,,,21.0509854,-156.858296,24000,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210324156531701,4-0353-03 D40,Well,,20050000,,,,,21.0534856,-156.885242,24000,1,seconds,Interpolated from MAP.,NAD83,19.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,21,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210326156523101,4-0352-01 D42,Well,,20050000,,,,,21.0540409,-156.8724633,24000,1,seconds,Interpolated from MAP.,NAD83,41.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,41,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210331156523901,"4-0352-10 KAMALO-CURTIS WELL, KAMALO, MOLOKAI",Well,,20050000,,,,,21.0554297,-156.8746857,24000,1,seconds,Interpolated from MAP.,NAD83,42,feet,1,feet,Unknown.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19890715,42,ft,74,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210331156534501,4-0353-02 D38,Well,,20050000,,,,,21.0554299,-156.8930202,24000,1,seconds,Interpolated from MAP.,NAD83,19.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,20,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210333156502501,4-0350.01,Well,,20050000,,,,,21.0559825,-156.8374638,24000,5,seconds,Interpolated from MAP.,NAD83,10.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19750101,100,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210334156531801,4-0353-01 D37,Well,,20050000,,,,,21.0562631,-156.8855197,24000,1,seconds,Interpolated from MAP.,NAD83,7.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,7,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210335156502401,4-0350-03 D50,Well,,20050000,,,,,21.0565379,-156.837186,24000,1,seconds,Interpolated from MAP.,NAD83,8.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,11,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210336156504501,4-0350-02 D47,Well,,20050000,,,,,21.0568168,-156.8430188,24000,1,seconds,Interpolated from MAP.,NAD83,15.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,16,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210336156515801,4-0351-01 D43,Well,,20050000,,,,,21.0568181,-156.8632965,24000,1,seconds,Interpolated from MAP.,NAD83,16.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,19,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210337156504701,4-0350-01 D46,Well,,20050000,,,,,21.0570946,-156.8435743,24000,1,seconds,Interpolated from MAP.,NAD83,19.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,20,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210339156511101,4-0351-02 D45,Well,,20050000,,,,,21.0576509,-156.8502407,24000,1,seconds,Interpolated from MAP.,NAD83,6.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,6,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210340156524801,"4-0352-09 Kamalo, Molokai, HI",Well,,20050000,,,,,21.0578611,-156.8772222,24000,1,seconds,Interpolated from Digital MAP.,NAD83,130,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",,19750101,95,ft,103,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210340156543201,4-0354-02 D35,Well,,20050000,,,,,21.0579299,-156.9060764,24000,1,seconds,Interpolated from MAP.,NAD83,64.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19750131,80,ft,80,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210340156543501,4-0354-01 D36,Well,,20050000,,,,,21.0579299,-156.9069098,24000,1,seconds,Interpolated from MAP.,NAD83,11.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,15,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210342156504301,4-0350-04 D48,Well,,20050000,,,,,21.0584831,-156.8424635,24000,1,seconds,Interpolated from MAP.,NAD83,23.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,27,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210349156555301,4-0355-03 D34,Well,,20050000,,,,,21.0604299,-156.9285774,24000,1,seconds,Interpolated from MAP.,NAD83,4.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,5,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210351156525901,"4-0352-05 Kamalo Mauka (Aukaina), Molokai, HI",Well,,20050000,,,,,21.0616222,-156.8803722,24000,1,seconds,Differentially corrected Global Positioning System.,NAD83,213,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,1961,240,ft,240,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210351156555901,4-0355-01 D32,Well,,20050000,,,,,21.0609854,-156.930244,24000,1,seconds,Interpolated from MAP.,NAD83,8.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,10,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210353156554201,4-0355-02 D33,Well,,20050000,,,,,21.0615409,-156.9255216,24000,1,seconds,Interpolated from MAP.,NAD83,17.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,18,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210357156495801,4-0349-01 D50-3,Well,,20050000,,,,,21.0626467,-156.8299653,24000,1,seconds,Interpolated from MAP.,NAD83,21.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19540101,20,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210359156561301,4-0356-01,Well,,20050000,,,,,21.0632075,-156.9341329,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19760101,19,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210402156495801,"4-0449-01 Ualapue Shaft, Molokai, HI",Well,,20050000,,,,,21.06425,-156.8300556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,42,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,19361201,41.5,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210402156564501,4-0456-05 D31-1,Well,,20050000,,,,,21.064041,-156.943022,24000,1,seconds,Interpolated from MAP.,NAD83,16.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,15,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210406156563401,4-0456-01 D31,Well,,20050000,,,,,21.0651519,-156.9399662,24000,1,seconds,Interpolated from MAP.,NAD83,17.12,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,18,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210411156565601,4-0456-02 D30,Well,,20050000,,,,,21.0665408,-156.9460774,24000,1,seconds,Interpolated from MAP.,NAD83,17.10,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,19,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210412156492501,4-0449-03 D52,Well,,20050000,,,,,21.0668111,-156.8207999,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,22,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210412156493101,4-0449-02 D51,Well,,20050000,,,,,21.0668114,-156.8224665,24000,1,seconds,Interpolated from MAP.,NAD83,23.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,24,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210413156492301,4-0449-04 D53,Well,,20050000,,,,,21.0670888,-156.8202443,24000,1,seconds,Interpolated from MAP.,NAD83,19.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,22,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210413156565901,4-0456-03 T9,Well,,20050000,,,,,21.0670964,-156.9469106,24000,1,seconds,Interpolated from MAP.,NAD83,10.50,feet,.3,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,14,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210414156482701,4-0448-05 D55,Well,,20050000,,,,,21.0673644,-156.804688,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,11,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210414156562601,"4-0456-18 Kawela (DW2A), Molokai, HI",Well,,20050000,,,,,21.0705556,-156.9405556,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,227,feet,5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,20100501,233,ft,233,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210414156565601,"4-0456-04 Breadfruit Shaft, Molokai, HI",Well,,20050000,,,,,21.0674167,-156.9469167,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,25,feet,5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,1921,,,34,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210416156491001,4-0449-05 D54,Well,,20050000,,,,,21.0679215,-156.816633,24000,1,seconds,Interpolated from MAP.,NAD83,22.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,23,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210419156562108,"4-0456-08 Kawela (DW1), Molokai, HI",Well,,20050000,,,,,21.0707071,-156.940521,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210419156570501,"4-0457-01 Kawela Shaft (S4), Molokai, HI",Well,,20050000,,,,,21.0687222,-156.9483056,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,38,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",,19210101,,,39,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210419156585001,4-0457-03 D29,Well,,20050000,,,,,21.0687634,-156.9777444,24000,1,seconds,Interpolated from MAP.,NAD83,9.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,10,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210423156574801,"4-0457-02 Kanoa Shaft (Kawela), Molokai, HI",Well,,20050000,,,,,21.0696944,-156.959861,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,26,feet,5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,1921,41,ft,41,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210424156564601,"Kawela Gulch at altitude 130 ft, Molokai, HI",Stream,,20050000,4.31,sq mi,,,21.0732222,-156.9461944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,130,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210424156580701,4-0458-02 D28,Well,,20050000,,,,,21.070152,-156.9657995,24000,1,seconds,Interpolated from MAP.,NAD83,13.90,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,14.6,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210425156481301,4-0448.01,Well,,20050000,,,,,21.0705556,-156.8008333,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19790807,150,ft,150,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210425156483001,"4-0448-02 Mapulehu Shaft 2, Molokai, HI",Well,,20050000,,,,,21.0700278,-156.8072778,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,18,feet,2,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,,21,ft,22.5,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210425156483801,4-0448-01 S7,Well,,20050000,,,,,21.07042,-156.8077439,24000,1,seconds,Interpolated from MAP.,NAD83,50.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,50,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210426156563509,"4-0456-09 Kawela (DW2), Molokai, HI",Well,,20050000,,,,,21.0690405,-156.9363545,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210428156482501,4-0448-03 S9,Well,,20050000,,,,,21.0712528,-156.8041327,24000,1,seconds,Interpolated from MAP.,NAD83,30.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,32,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210428156582201,4-0458-03 T8,Well,,20050000,,,,,21.0712632,-156.969966,24000,1,seconds,Interpolated from MAP.,NAD83,6.40,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,7.4,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210429156565106,"4-0456-06 Kawela (DW3), Molokai, HI",Well,,20050000,,,,,21.0715405,-156.9446878,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210430156584701,4-0458-01 D27,Well,,20050000,,,,,21.0718188,-156.9769105,24000,1,seconds,Interpolated from MAP.,NAD83,11.80,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,12.6,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210431156482801,4-0448-04 D54-2,Well,,20050000,,,,,21.0720861,-156.804966,24000,1,seconds,Interpolated from MAP.,NAD83,21.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,20,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210432156484801,"Pukoo Spring at Pukoo, Molokai, HI",Spring,,20050000,,,,,21.0706944,-156.8,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,5,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210433156574201,"4-0457-04 Kawela W-1, Molokai, HI",Well,,20050000,,,,,21.0726518,-156.9594102,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210440156590301,4-0459-05 T7,Well,,20050000,,,,,21.0745965,-156.9813547,24000,1,seconds,Interpolated from MAP.,NAD83,17.00,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,17.5,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210450156592601,4-0459-04 T6,Well,,20050000,,,,,21.0773743,-156.9877434,24000,1,seconds,Interpolated from MAP.,NAD83,13.80,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,18.8,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210454156561801,"E. Fork Kawela Gulch nr 500 ft, Molokai, HI",Stream,,20050000,1.69,sq mi,,,21.0815833,-156.9384167,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,500,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210454156593801,4-0459-02 D25,Well,,20050000,,,,,21.0784854,-156.9910766,24000,1,seconds,Interpolated from MAP.,NAD83,10.30,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,11,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210455156595501,4-0459.01,Well,,20050000,,,,,21.0787632,-156.9957988,24000,5,seconds,Interpolated from MAP.,NAD83,10.00,feet,9,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19670101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210457156595601,4-0459-01 D23,Well,,20050000,,,,,21.0793187,-156.9960765,24000,1,seconds,Interpolated from MAP.,NAD83,8.20,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,8.4,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210458157000201,4-0400-01 D21,Well,,20050000,,,,,21.0795965,-156.9977432,24000,1,seconds,Interpolated from MAP.,NAD83,2.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,4,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210459156594901,4-0459-03 T5,Well,,20050000,,,,,21.0798742,-156.994132,24000,1,seconds,Interpolated from MAP.,NAD83,12.20,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,13.4,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210503156482701,"Punaula Gulch .83 mi US Mapulehu, Molokai, HI",Stream,,20050000,,,,,21.0842778,-156.807611,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210503157000701,4-0500.01,Well,,20050000,,,,,21.0809854,-156.9991319,24000,1,seconds,Interpolated from MAP.,NAD83,30.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19700101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210503157002201,4-0500.02A,Well,,20050000,,,,,21.0809854,-157.0032986,24000,1,seconds,Interpolated from MAP.,NAD83,6.50,feet,.5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19741001,120,ft,120,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210503157002202,4-0500.02B,Well,,20050000,,,,,21.0809854,-157.0032986,24000,1,seconds,Interpolated from MAP.,NAD83,5.50,feet,.5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19741001,113,ft,113,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210503157002203,4-0500.02C,Well,,20050000,,,,,21.0809854,-157.0032986,24000,1,seconds,Interpolated from MAP.,NAD83,4.00,feet,.5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19741001,20,ft,20,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210505157001501,4-0500-03 D22,Well,,20050000,,,,,21.0815409,-157.001354,24000,1,seconds,Interpolated from MAP.,NAD83,18.00,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,18.7,ft,,,NWIS
