OrganizationIdentifier	OrganizationFormalName	ActivityIdentifier	ActivityStartDate	ActivityStartTime/Time	ActivityStartTime/TimeZoneCode	MonitoringLocationIdentifier	ResultIdentifier	DataLoggerLine	ResultDetectionConditionText	MethodSpecificationName	CharacteristicName	ResultSampleFractionText	ResultMeasureValue	ResultMeasure/MeasureUnitCode	MeasureQualifierCode	ResultStatusIdentifier	StatisticalBaseCode	ResultValueTypeName	ResultWeightBasisText	ResultTimeBasisText	ResultTemperatureBasisText	ResultParticleSizeBasisText	PrecisionValue	DataQuality/BiasValue	ConfidenceIntervalValue	UpperConfidenceLimitValue	LowerConfidenceLimitValue	ResultCommentText	USGSPCode	ResultDepthHeightMeasure/MeasureValue	ResultDepthHeightMeasure/MeasureUnitCode	ResultDepthAltitudeReferencePointText	ResultSamplingPointName	BiologicalIntentName	BiologicalIndividualIdentifier	SubjectTaxonomicName	UnidentifiedSpeciesIdentifier	SampleTissueAnatomyName	GroupSummaryCountWeight/MeasureValue	GroupSummaryCountWeight/MeasureUnitCode	CellFormName	CellShapeName	HabitName	VoltismName	TaxonomicPollutionTolerance	TaxonomicPollutionToleranceScaleText	TrophicLevelName	FunctionalFeedingGroupName	TaxonomicDetailsCitation/ResourceTitleName	TaxonomicDetailsCitation/ResourceCreatorName	TaxonomicDetailsCitation/ResourceSubjectText	TaxonomicDetailsCitation/ResourcePublisherName	TaxonomicDetailsCitation/ResourceDate	TaxonomicDetailsCitation/ResourceIdentifier	FrequencyClassInformationUrl	ResultAnalyticalMethod/MethodIdentifier	ResultAnalyticalMethod/MethodIdentifierContext	ResultAnalyticalMethod/MethodName	ResultAnalyticalMethod/MethodUrl	ResultAnalyticalMethod/MethodQualifierTypeName	MethodDescriptionText	LaboratoryName	AnalysisStartDate	AnalysisStartTime/Time	AnalysisStartTime/TimeZoneCode	AnalysisEndDate	AnalysisEndTime/Time	AnalysisEndTime/TimeZoneCode	ResultLaboratoryCommentCode	ResultLaboratoryCommentText	ResultDetectionQuantitationLimitUrl	LaboratoryAccreditationIndicator	LaboratoryAccreditationAuthorityName	TaxonomistAccreditationIndicator	TaxonomistAccreditationAuthorityName	LabSamplePreparationUrl	ProviderName
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160825:FM:WB:	2016-08-25	08:10:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864974294				Turbidity		15.23	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161201:FM:PS:DO:	2016-12-01	09:05:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864975695				Dissolved oxygen saturation		97.0	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160616:SR:WB:	2016-06-16	08:20:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973326			as N	Total Nitrogen, mixed forms	Filtered, field	107.57	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU161116:FM:PS:TS:	2016-11-16	09:30:00	HAST	HUIWAIOLA_WQX-PPU	STORET-864975393				Temperature, water		26.6	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170217:SR:WB:	2017-02-17	07:12:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864976462			as N	Ammonium	Filtered, field	5.64	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160629:SR:WB:	2016-06-29	07:43:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864973438			as N	Nitrate + Nitrite	Filtered, field	2.06	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160920:SR:WB:	2016-09-20	07:15:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864974504			as N	Nitrate + Nitrite	Filtered, field	44.09	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO160908:SR:WB:	2016-09-08	07:35:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864974466			as P	Orthophosphate	Filtered, field	5.25	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161019:FM:PS:TS:	2016-10-19	08:51:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974961				Temperature, water		27.2	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160713:FM:PS:TS:	2016-07-13	09:48:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864973657				Salinity		37.4	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161005:SR:WB:	2016-10-05	09:10:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974777			as P	Total Phosphorus, mixed forms	Filtered, field	12.27	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161116:SR:WB:	2016-11-16	09:52:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864975415			as N	Nitrate + Nitrite	Filtered, field	1.89	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO170124:SR:WB:	2017-01-24	07:38:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864976111			as N	Total Nitrogen, mixed forms	Filtered, field	367.08	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM161103:FM:WB:	2016-11-03	08:00:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864975253				Turbidity		3.25	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160727:SR:WB:	2016-07-27	09:09:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864973846			as N	Ammonium	Filtered, field	3.97	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170125:FM:WB:	2017-01-25	09:16:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864976191				Turbidity		1.70	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU170329:FM:PS:TS:	2017-03-29	09:36:00	HAST	HUIWAIOLA_WQX-PPU	STORET-864976847				Temperature, water		26.2	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161214:FM:PS:TS:	2016-12-14	09:54:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864975813				Salinity		34.6	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161130:SR:WB:	2016-11-30	09:12:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864975591			as P	Total Phosphorus, mixed forms	Filtered, field	9.58	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161019:FM:WB:	2016-10-19	09:13:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974977				Turbidity		43.67	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161129:FM:PS:TS:	2016-11-29	08:59:00	HAST	HUIWAIOLA_WQX-RWA	STORET-864975549				Salinity		33.6	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160908:SR:WB:	2016-09-08	07:10:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864974456			as N	Nitrate + Nitrite	Filtered, field	4.74	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160922:FM:PS:DO:	2016-09-22	07:15:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864974617				Dissolved oxygen saturation		96.5	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161115:FM:PS:PH:	2016-11-15	07:41:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864975302				pH		8.08	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU161005:SR:WB:	2016-10-05	09:35:00	HAST	HUIWAIOLA_WQX-PPU	STORET-864974793			as N	Ammonium	Filtered, field	11.91	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160921:FM:PS:DO:	2016-09-21	09:05:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864974592				Dissolved oxygen (DO)		6.36	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF161005:SR:WB:	2016-10-05	10:23:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864974817			as N	Ammonium	Filtered, field	4.55	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161005:FM:PS:DO:	2016-10-05	10:00:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864974797				Dissolved oxygen saturation		102.4	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB170217:FM:PS:PH:	2017-02-17	08:25:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864976492				pH		8.11	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160823:SR:WB:	2016-08-23	07:39:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864974143			as P	Orthophosphate	Filtered, field	8.59	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161005:FM:PS:DO:	2016-10-05	09:10:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974772				Dissolved oxygen (DO)		5.53	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160920:SR:WB:	2016-09-20	07:15:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864974500			as N	Total Nitrogen, mixed forms	Filtered, field	112.75	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170308:SR:WB:	2017-03-08	11:00:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864976663			as P	Orthophosphate	Filtered, field	5.50	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160615:SR:WB:	2016-06-15	07:37:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864973271			as N	Ammonium	Filtered, field	1.84	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160628:SR:WB:	2016-06-28	08:46:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864973414			as N	Nitrate + Nitrite	Filtered, field	57.28	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA160712:SR:WB:	2016-07-12	09:02:00	HAST	HUIWAIOLA_WQX-RWA	STORET-864973604			as P	Orthophosphate	Filtered, field	10.40	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB170309:SR:WB:	2017-03-09	08:15:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864976709			as N	Total Nitrogen, mixed forms	Filtered, field	75.57	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160726:FM:PS:PH:	2016-07-26	08:12:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864973769				pH		8.14	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP160630:SR:WB:	2016-06-30	09:15:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864973547			as N	Ammonium	Filtered, field	3.48	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161117:FM:PS:DO:	2016-11-17	07:45:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864975431				Dissolved oxygen saturation		84.4	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160713:FM:PS:TS:	2016-07-13	07:35:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864973609				Salinity		36.2	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB170307:SR:WB:	2017-03-07	09:04:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864976581			as N	Nitrate + Nitrite	Filtered, field	63.58	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161020:FM:PS:DO:	2016-10-20	08:57:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864975072				Dissolved oxygen saturation		99.4	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160809:SR:WB:	2016-08-09	08:33:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864973973			as N	Total Nitrogen, mixed forms	Filtered, field	102.63	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO160728:SR:WB:	2016-07-28	07:55:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864973882			as N	Ammonium	Filtered, field	42.04	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161215:SR:WB:	2016-12-15	09:30:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864975906			as N	Nitrate + Nitrite	Filtered, field	16.61	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160714:SR:WB:	2016-07-14	09:25:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864973724			as P	Orthophosphate	Filtered, field	3.26	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170329:SR:WB:	2017-03-29	09:10:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864976843			as P	Orthophosphate	Filtered, field	9.56	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161130:SR:WB:	2016-11-30	10:01:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864975619			as N	Ammonium	Filtered, field	2.76	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB170309:SR:WB:	2017-03-09	08:30:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864976724				Silicate	Filtered, field	59.62	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP160922:FM:PS:TS:	2016-09-22	09:25:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864974674				Temperature, water		27.6	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161020:SR:WB:	2016-10-20	08:23:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864975063			as N	Total Nitrogen, mixed forms	Filtered, field	63.97	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160809:SR:WB:	2016-08-09	08:11:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864973964				Silicate	Filtered, field	322.69	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170215:SR:WB:	2017-02-15	10:11:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864976450			as N	Ammonium	Filtered, field	7.22	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160714:FM:PS:PH:	2016-07-14	08:37:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973697				pH		7.96	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160824:SR:WB:	2016-08-24	08:20:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974206			as N	Ammonium	Filtered, field	5.08	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161129:SR:WB:	2016-11-29	07:41:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864975506			as N	Total Nitrogen, mixed forms	Filtered, field	134.74	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO170105:SR:WB:	2017-01-05	07:15:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864976056			as N	Total Nitrogen, mixed forms	Filtered, field	77.67	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161130:FM:PS:PH:	2016-11-30	08:24:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864975565				pH		8.07	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170307:FM:WB:	2017-03-07	08:45:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864976563				Turbidity		7.20	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160727:SR:WB:	2016-07-27	08:05:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864973821			as N	Nitrate + Nitrite	Filtered, field	7.68	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160728:SR:WB:	2016-07-28	08:15:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973889			as N	Total Nitrogen, mixed forms	Filtered, field	70.46	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161020:FM:PS:TS:	2016-10-20	07:05:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864975022				Salinity		36.6	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160714:FM:PS:TS:	2016-07-14	07:38:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864973669				Salinity		36.9	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170124:SR:WB:	2017-01-24	08:07:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864976128			as N	Ammonium	Filtered, field	6.54	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160920:FM:PS:TS:	2016-09-20	07:15:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864974495				Salinity		35.7	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161020:FM:WB:	2016-10-20	08:57:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864975073				Turbidity		9.50	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170105:FM:PS:TS:	2017-01-05	07:30:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864976062				Temperature, water		23.6	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161201:SR:WB:	2016-12-01	08:20:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864975677				Silicate	Filtered, field	148.15	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161215:SR:WB:	2016-12-15	08:05:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864975843			as P	Total Phosphorus, mixed forms	Filtered, field	8.29	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
